,Desc_P,Code_P,Desc_E,Code_E,Desc_F,Code_F
518,Ciasto bezglutenowe kruche w proszku ,Pozosta?e produkty zbo?owe,Gluten-free shortbread powder,Other cereal products,Sablés sans gluten,Autres produits céréaliers
16890,Ossobuco ciel?ce,Mi?so wo?owe i ciel?ce,Ossobuco veal,Beef and veal meat,Veau d&#39;Ossobuco,Boeuf et veau
6813,Danone - Activia Jogurt o smaku malina-granat,Jogurt,Danone - Activia Yogurt with raspberry-pomegranate flavor,Yoghurt,Danone - Yaourt Activia à la saveur de framboise et de grenade,yaourt
5564,4 health - Baton musli z orzech i pistacj? na czekoladzie des...,Wyroby cukiernicze,4 health - Muesli bar with walnut and pistachio on chocolate des ...,Confectionery,4 santé - Barre de muesli aux noix et à la pistache au chocolat ...,Confiserie
124,Baton go on kakaowy! ,Wyroby cukiernicze,A cocoa bar!,Confectionery,Une barre de cacao!,Confiserie
5801,  - Karkówka wieprzowa bez ko?ci,Mi?so wieprzowe,#NAME?,Pork meat,#NAME?,Viande de porc
9511,Princessa - Wafelek maxi mleczny,Pozosta?e wyroby piekarskie,Princessa - Maxi milk wafer,Other bakery products,Princessa - Maxi Wafer au lait,Autres produits de boulangerie
12826,Tic Tac Dra?etki o smaku jab?kowym 18 g,Wyroby cukiernicze,"Tic Tac Dragees, apple flavor 18 g",Confectionery,"Tic Tac Dragées, arôme de pomme 18 g",Confiserie
13838,  Krewetki w oleju 150 g,Pozosta?e przetwory z ryb i owoców morza,Shrimps in oil 150 g,Other preparations of fish and seafood,Crevettes à l&#39;huile 150 g,Autres préparations de poisson et de fruits de mer
15616,  Crema Kawa rozpuszczalna w proszku 80 g,Kawa,Crema Instant coffee powder 80 g,Coffee,Crema Café en poudre instantané 80 g,café
1563,Jogurt fantasia wedel mleczna czekolada ,Jogurt,Yogurt fantasia wedel milk chocolate,Yoghurt,Yaourt fantasia wedel chocolat au lait,yaourt
4235,Ser camembert Main'or ,Sery i twarogi,Main&#39;or camembert cheese,Cheese and curd,Camembert Main&#39;or,Fromage et caillé
13561,  Polskie W?dliny Kabanos wieprzowy premium 120 g,W?dliny,Polish Smoked Pork Kabanos premium 120 g,meats,Kabanos de porc fumés polonais prime 120 g,viandes
5035,Szparagi Rolnik ca?e ,Warzywa suszone i pozosta?e przetwory warzywne,Farmer whole asparagus,Dried vegetables and other vegetable preserves,Asperges entières fermier,Légumes secs et autres préparations à base de légumes
13692,  Finest Szynka swojska pilzne?ska,W?dliny,Finest Homemade ham Pilsen,meats,Jambon maison Pilsen,viandes
6210,Bali Kitchen - Azjatycki makaron z warzywami,Makarony i produkty makaronowe,Bali Kitchen - Asian noodles with vegetables,Pasta and pasta products,Bali Kitchen - Nouilles asiatiques aux légumes,Pâtes et macaronis
11241,?owicz Sos spaghetti 520 g,"Sosy, przyprawy",?owicz Spaghetti sauce 520 g,"Sauces, spices",?owicz Sauce Spaghetti 520 g,"Sauces, Epices"
14867,Hochland Ser kremowy w trójk?cikach z szynk? 180 g (8 sztuk),Sery i twarogi,Hochland Cream cheese in triangles with ham 180 g (8 pieces),Cheese and curd,Fromage à la crème de Hochland en triangles avec jambon 180 g (8 pièces),Fromage et caillé
8243,Krasnystaw - Mleko zsiad?e,Pozosta?e produkty mleczne,Krasnystaw - Curdled milk,Other dairy products,Krasnystaw - lait caillé,Autres produits laitiers
5237,Vegebond corniszon-ogórek konserwowy polska 60g ,Warzywa suszone i pozosta?e przetwory warzywne,Vegebond pickled gherkin-cucumber Polish 60g,Dried vegetables and other vegetable preserves,Polymère de cornichons au vinaigre confit dans du vinaigre 60g,Légumes secs et autres préparations à base de légumes
5804,  - Kasza gryczana pra?ona ca?a,M?ka i pozosta?e zbo?a,#NAME?,Flour and other cereals,#NAME?,Farine et autres céréales
12259,  Cukier wanilinowy 6 x 10 g,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Vanilla sugar 6 x 10 g,Other food items not elsewhere classified,Sucre vanillé 6 x 10 g,Autres produits alimentaires nca
10764,  Makaron 4 jajeczny wst??ki 500 g,Makarony i produkty makaronowe,Four egg noodles with ribbon 500 g,Pasta and pasta products,Quatre nouilles aux œufs avec ruban 500 g,Pâtes et macaronis
11546,  Finest Sos do makaronu z pomidorami i serem mascarpone 340 g,"Sosy, przyprawy",Finest Pasta sauce with tomatoes and mascarpone cheese 340 g,"Sauces, spices",Sauce pour pâtes aux tomates et au mascarpone 340 g,"Sauces, Epices"
16465,Banany,Owoce ?wie?e lub ch?odzone,bananas,Fresh or chilled fruits,bananes,Fruits frais ou réfrigérés
13605,  Finest Szynka swojska pilzne?ska,W?dliny,Finest Homemade ham Pilsen,meats,Jambon maison Pilsen,viandes
12253,Gellwe Galaretka smak truskawkowy 75 g,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Gellwe Jelly strawberry flavor 75 g,Other food items not elsewhere classified,Gellwe Jelly arôme fraise 75 g,Autres produits alimentaires nca
480,Ciastka krakuski ?mietankowe ,Pozosta?e wyroby piekarskie,Creamy krakuski cookies,Other bakery products,Biscuits crémeux de krakuski,Autres produits de boulangerie
7367,Gerber - Zupka wiosenna z indykiem i koperkiem,?ywno?? dla dzieci,Gerber - Spring soup with turkey and dill,Food for children,Gerber - Soupe printanière à la dinde et à l&#39;aneth,Nourriture pour les enfants
10687,Risana Ry? europejski 400 g (4 torebki),Ry?,Risana European rice 400 g (4 bags),Rice,Risana riz européen 400 g (4 sacs),riz
16612,  Roszponka 100 g,Warzywa ?wie?e lub ch?odzone inne ni? ziemniaki lub pozosta?e warzywa bulwiaste,Corn salad 100 g,"Fresh or chilled vegetables, other than potatoes or other tuber vegetables",Salade de maïs 100 g,Légumes frais ou réfrigérés autres que les pommes de terre ou autres tubercules
16905,BIO PLANET tapioka skrobia z manioku BIO,Pozosta?e produkty zbo?owe,BIO PLANET tapioca starch from cassava BIO,Other cereal products,BIO PLANET Amidon de tapioca de manioc BIO,Autres produits céréaliers
8831,Mlekovita - Ser Gouda BIO plastry,Sery i twarogi,Mlekovita - Gouda BIO cheese slices,Cheese and curd,Mlekovita - Tranches de fromage Gouda BIO,Fromage et caillé
5034,Szparagi Rolnik ca?e ,Warzywa suszone i pozosta?e przetwory warzywne,Farmer whole asparagus,Dried vegetables and other vegetable preserves,Asperges entières fermier,Légumes secs et autres préparations à base de légumes
14665,Mlekovita Wypasiona ?mietanka 30% 330 ml,Pozosta?e produkty mleczne,Mlekovita Cool Cream 30% 330 ml,Other dairy products,Mlekovita Cool Cream 30% 330 ml,Autres produits laitiers
6337,Bio Planet - Figi suszone,Owoce suszone i orzechy,Bio Planet - Dried figs,Dried fruits and nuts,Bio Planet - Figues séchées,Fruits secs et noix
12904,belVita Breakfast Ciastka zbo?owe z musli 50 g,Pozosta?e wyroby piekarskie,belVita Breakfast Cereal cookies with muesli 50 g,Other bakery products,belVita Biscuits aux céréales de petit déjeuner avec muesli 50 g,Autres produits de boulangerie
5001,Syrop Herbapol Owocowa Spi?arnia wi?nia ,Soki owocowe i warzywne,Herbapol Syrup Fruit Pantry Cherry,Fruit and vegetable juices,Herbapol Sirop Fruit Cerise,Jus de fruits et de légumes
3195,Ogórek konserwowy ,Warzywa suszone i pozosta?e przetwory warzywne,Pickled cucumber,Dried vegetables and other vegetable preserves,Concombre mariné,Légumes secs et autres préparations à base de légumes
10408,goccia d'oro - Olej arachidowy,Pozosta?e oleje jadalne,goccia d&#39;oro - Peanut oil,Other edible oils,goccia d&#39;oro - Huile d&#39;arachide,Autres huiles comestibles
4343,Ser kozi Polder Blanc ,Sery i twarogi,Polder Blanc goat cheese,Cheese and curd,Fromage de chèvre polder blanc,Fromage et caillé
13610,  Finest Kie?basa swojska drobiowo-wieprzowa pilzne?ska,W?dliny,Finest Homemade poultry and pork Pilsen sausage,meats,Saucisse Pilsen à la volaille et au porc,viandes
9044,Nestle - Mi?kopty herbatniki dla niemowl?t,Pozosta?e wyroby piekarskie,Nestle - Bear biscuits for babies,Other bakery products,Nestlé - Biscuits ours pour bébés,Autres produits de boulangerie
4107,Saccotini prosciutto crudo ,Makarony i produkty makaronowe,Saccotini prosciutto crudo,Pasta and pasta products,Saccotini prosciutto crudo,Pâtes et macaronis
3130,Nektar Hipp bananowy,Soki owocowe i warzywne,Banana Hipp Nectar,Fruit and vegetable juices,Nectar Banane Hipp,Jus de fruits et de légumes
4118,Salami klasyczne chips ,W?dliny,Classic salami chips,meats,Chips de salami classique,viandes
16759,  Orzechy w?oskie 100 g,Owoce suszone i orzechy,Walnuts 100 g,Dried fruits and nuts,Noix 100 g,Fruits secs et noix
6850,"Dawtona - Buraczki czerwone, plastry",Warzywa suszone i pozosta?e przetwory warzywne,"Dawton&#39;s - Red beets, slices",Dried vegetables and other vegetable preserves,"Dawton&#39;s - Betteraves rouges, tranches",Légumes secs et autres préparations à base de légumes
576,Cukierki gobstopper ,Wyroby cukiernicze,Gobstopper candies,Confectionery,Bonbons Gobstopper,Confiserie
4506,Serce Piernikowe Kopernik ,Pozosta?e wyroby piekarskie,Copernicus Gingerbread Heart,Other bakery products,Coeur de pain d&#39;épice Copernic,Autres produits de boulangerie
622,Czekolada  bezglutenowa Chocokiss dzi?kuj? ,Czekolada,Chocokiss gluten-free chocolate thank you,Chocolate,Chocokiss au chocolat sans gluten merci,chocolat
13018,Cheetos Chrupki kukurydziane o smaku serowo-ketchupowym 145 g,Pozosta?e wyroby piekarskie,Cheetos Corn chips with cheese and ketchup flavor 145 g,Other bakery products,Cheetos Chips de maïs à la saveur de fromage et de ketchup 145 g,Autres produits de boulangerie
9121,OneDayMore - Musli Kobiece,P?atki ?niadaniowe,OneDayMore - Female Muesli,Breakfast cereals,OneDayMore - Muesli Femme,Céréales de petit déjeuner
1516,Jogurt Activia do Picia truskawka-kiwi ,Jogurt,Activia Drinking yogurt strawberry-kiwi,Yoghurt,Yaourt à la fraise et au kiwi Activia,yaourt
9612,Radix - M?ka z amarantusa,M?ka i pozosta?e zbo?a,Radix - Amaranth flour,Flour and other cereals,Radix - Farine d&#39;Amarante,Farine et autres céréales
3227,OKF Aloe Vera King napój z cz?stkami aloesu o smaku ?urawiny ,Napoje orze?wiaj?ce,OKF Aloe Vera King drink with aloe vera cranberry flavor,Refreshing drinks,OKF Aloe Vera King boisson au goût de canneberge à l&#39;aloe vera,Boissons rafraîchissantes
1985,Kie?basa ?l?ska delikatesowa Viando,W?dliny,Silesian delicatessen viando sausage,meats,Charcuterie de Silésie viando,viandes
7327,Gerber - Deserek mleczny winogrona i jab?ko z twaro?kiem,?ywno?? dla dzieci,Gerber - Milk dessert with grapes and apple with cottage cheese,Food for children,Gerber - Dessert lacté aux raisins et pomme au fromage cottage,Nourriture pour les enfants
16543,Cukinia,Warzywa ?wie?e lub ch?odzone inne ni? ziemniaki lub pozosta?e warzywa bulwiaste,Courgette,"Fresh or chilled vegetables, other than potatoes or other tuber vegetables",courgette,Légumes frais ou réfrigérés autres que les pommes de terre ou autres tubercules
11698,Profi Wielkopolski Pasztet z indykiem 131 g,Pozosta?e przetwory mi?sne,Profi Greater Poland Pate with turkey 131 g,Other meat preparations,Profi Wielkopolski Pate avec dinde 131 g,Autres préparations de viande
7281,Galbani - Mozzarella w zalewie,Sery i twarogi,Galbani - Mozzarella in a marinade,Cheese and curd,Galbani - Mozzarella dans une marinade,Fromage et caillé
4703,Sok Hipp jab?kowo - marchwiowy,Soki owocowe i warzywne,Hipp apple and carrot juice,Fruit and vegetable juices,Jus de pomme et de carotte Hipp,Jus de fruits et de légumes
1670,Kapary La Pedriza du?e ,Warzywa suszone i pozosta?e przetwory warzywne,Capers La Pedriza large,Dried vegetables and other vegetable preserves,Câpres La Pedriza large,Légumes secs et autres préparations à base de légumes
9485,Premium Rosa - Syrop witamina C z dzikiej ró?y,Soki owocowe i warzywne,Premium Rosa - Vitamin C Syrup with rosehips,Fruit and vegetable juices,Premium Rosa - Sirop de vitamine C et d&#39;églantier,Jus de fruits et de légumes
11056,Prymat Przyprawa do gulaszu i da? kuchni w?gierskiej 20 g,"Sól, przyprawy korzenne i zio?a kulinarne",Prymat Spice for goulash and Hungarian dishes 20 g,"Salt, spices and culinary herbs",Prymat Épice pour goulash et plats hongrois 20 g,"Sel, épices et herbes culinaires"
7790,Iga - Biszkopty z galaretk? o smaku malinowym,Pozosta?e wyroby piekarskie,Iga - Biscuits with raspberry jelly,Other bakery products,Iga - Biscuits à la gelée de framboise,Autres produits de boulangerie
13789,  Makrela w galarecie 180 g,Pozosta?e przetwory z ryb i owoców morza,Mackerel in jelly 180 g,Other preparations of fish and seafood,Maquereau en gelée 180 g,Autres préparations de poisson et de fruits de mer
10521,Kotányi M?ynek Sól morska jodowana 92 g,"Sól, przyprawy korzenne i zio?a kulinarne",Kotányi Mill Iodized sea salt 92 g,"Salt, spices and culinary herbs",Kotányi Mill Sel de mer iodé 92 g,"Sel, épices et herbes culinaires"
8396,Lestello - Pszenica ekspandowana,M?ka i pozosta?e zbo?a,Lestello - Expanded wheat,Flour and other cereals,Lestello - blé expansé,Farine et autres céréales
11576,Figaro Hiszpa?skie oliwki czarne drylowane 340 g,Warzywa suszone i pozosta?e przetwory warzywne,Figaro Spanish pitted black olives 340 g,Dried vegetables and other vegetable preserves,Figaro Olives noires espagnoles dénoyautées 340 g,Légumes secs et autres préparations à base de légumes
4466,Ser topiony bloczek emmentaler ,Sery i twarogi,Processed cheese block emmentaler,Cheese and curd,Emmental de bloc de fromage fondu,Fromage et caillé
5393,Woda Primavera niegazowana ,Wody mineralne lub ?ródlane,Non-carbonated Primavera water,Mineral or spring waters,Eau Primavera non gazeuse,Eaux minérales ou sources
6738,"Cruga Biltong - Original marynowana liga wo?owa, naturalnie suszon... plastrach",W?dliny,"Cruga Biltong - Original marinated beef league, naturally dried ... slices",meats,"Cruga Biltong - Ligue de bœuf marinée originale, tranches naturellement séchées ...",viandes
985,Faruki serowe beskidzkie w?dzone ,Sery i twarogi,Smoked Beskid cheese fairs,Cheese and curd,Faruki fumé au fromage Beskidy,Fromage et caillé
15723,Kropla Beskidu Naturalna woda mineralna niegazowana 750 ml,Wody mineralne lub ?ródlane,Kropla Beskidu Natural still mineral water 750 ml,Mineral or spring waters,Kropla Beskidu Eau minérale plate naturelle 750 ml,Eaux minérales ou sources
533,Ciecierzotto curry ,Gotowe dania,Chickpea curry,Prepared dishes,Curry de pois chiches,Plats cuisinés
2344,Lody waniliowe ,Lody,Vanilla ice cream,Ice cream,Glace vanille,crème glacée
6339,BioAvena - Ekologiczny sok z granatu 100%,Soki owocowe i warzywne,BioAvena - Organic 100% pomegranate juice,Fruit and vegetable juices,BioAvena - Jus de Grenade 100% biologique,Jus de fruits et de légumes
14931,Danmis Festina Ser sa?atkowy z mleka krowiego 250 g,Sery i twarogi,Danmis Festina Salad with cow&#39;s milk 250 g,Cheese and curd,Danmis Festina Salade au lait de vache 250 g,Fromage et caillé
8370,Lay's - Maxx Chipsy ziemniaczane o smaku papryki 210g,Chipsy,Lay&#39;s - Maxx Potato chips with paprika flavor 210g,Chips,Lay&#39;s - Croustilles Maxx au paprika 210g,chips
1690,Karmelki Malinki Brando Goplana ,Wyroby cukiernicze,Brando Goplana Raspberry Caramels,Confectionery,Caramels à la framboise Brando Goplana,Confiserie
14440,Bakoma Jogurt naturalny 0% 350 g,Jogurt,Bakoma Natural yogurt 0% 350 g,Yoghurt,Bakoma Yaourt Naturel 0% 350 g,yaourt
591,Cukierki Minties mi?towe ekstra mocne Goplana,Wyroby cukiernicze,Minties peppermint extra strong Goplana,Confectionery,Menthe poivrée extra forte Goplana,Confiserie
11405,Uncle Ben's Sos s?odko-kwa?ny ananasowy 400 g,"Sosy, przyprawy",Uncle Ben&#39;s Sweet and sour pineapple sauce 400 g,"Sauces, spices",Sauce à l&#39;ananas aigre-douce Uncle Ben&#39;s 400 g,"Sauces, Epices"
5176,Tortilla chips. ,Chipsy,Tortilla chips.,Chips,Tortilla chips.,chips
9909,Sultan - Cha?wa o smaku waniliowym,Wyroby cukiernicze,Sultan - Halva with vanilla flavor,Confectionery,Sultan - Halva à la vanille,Confiserie
13954,  Szpinak li?cie porcjowany 450 g,Warzywa mro?one inne ni? ziemniaki lub pozosta?e warzywa bulwiaste,Portion of spinach leaves 450 g,"Frozen vegetables, other than potatoes or other tuber vegetables",Portion d&#39;épinards feuilles 450 g,Légumes congelés autres que les pommes de terre ou autres tubercules
3037,Napój kawowy mleczny caffreze macchiato ,Pozosta?e produkty mleczne,Caffreze macchiato milk coffee drink,Other dairy products,Caffreze macchiato lait café boisson,Autres produits laitiers
6021,  - Soczewica zielona,Warzywa suszone i pozosta?e przetwory warzywne,#NAME?,Dried vegetables and other vegetable preserves,#NAME?,Légumes secs et autres préparations à base de légumes
11482,Prymat Fix Mój przepis na spaghetti bolognese 51 g,"Sosy, przyprawy",Prymat Fix My recipe for spaghetti bolognese 51 g,"Sauces, spices",Prymat Fix Ma recette de spaghetti à la bolognaise 51 g,"Sauces, Epices"
5098,?ledzik na raz w sosie meksyka?skim Lisner,Pozosta?e przetwory z ryb i owoców morza,Herring at once in Mexican Lisner sauce,Other preparations of fish and seafood,Hareng à la fois dans la sauce mexicaine Lisner,Autres préparations de poisson et de fruits de mer
12161,Devaldano ?urawina le?na 290 g,Przetwory owocowe,Devaldano Cranberry 290 g,Fruit preserves,Canneberge Devaldano 290 g,Conserves de fruits
3737,P?atki Owsiane Górskie   i  ,P?atki ?niadaniowe,Mountain Oatmeal and,Breakfast cereals,Gruau de montagne et,Céréales de petit déjeuner
15006,Blue Ser Rokpol,Sery i twarogi,Rokpol Blue Cheese,Cheese and curd,Rokpol Blue Cheese,Fromage et caillé
7760,House of Asia - Imbir do sushi bia?y,Warzywa suszone i pozosta?e przetwory warzywne,House of Asia - Ginger for white sushi,Dried vegetables and other vegetable preserves,House of Asia - Gingembre pour sushi blanc,Légumes secs et autres préparations à base de légumes
5204,Twaróg Delikatny szczypiorek Président ,Sery i twarogi,Cottage cheese Delicate chives Président,Cheese and curd,Fromage cottage délicate ciboulette Président,Fromage et caillé
